,id,Photo_ArchivalDate,Photo_Provenance,Photo_KHI_Classification,Photo_AcquisitionDate,Photo_Photographer,Art_id0,Art_id_sublevel0,Art_type0,Art_title0,Art_GeoStyle0,Art_ActualState0,Art_Artist0,Art_GeoLocation0,Art_Institution0,Art_PhysLocation_Geo0,Art_PhysLocation_Name0,Art_Date0,Art_id1,Art_id_sublevel1,Art_type1,Art_title1,Art_GeoStyle1,Art_ActualState1,Art_Artist1,Art_GeoLocation1,Art_Institution1,Art_PhysLocation_Geo1,Art_PhysLocation_Name1,Art_Date1,Art_id2,Art_id_sublevel2,Art_type2,Art_title2,Art_GeoStyle2,Art_ActualState2,Art_Artist2,Art_GeoLocation2,Art_Institution2,Art_PhysLocation_Geo2,Art_PhysLocation_Name2,Art_Date2
363,594243,2010,No Data,Mal. Roman.,1986,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,003",Wanddekoration,"Westwand mit Darstellungen einer Schlacht zwischen Tempelrittern und Muslimen, eines Pilgerschiff, Mönchen im Kloster und Apostel",,,,,,,,
364,594896,2010,No Data,Mal. Roman.,,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,003",Wanddekoration,"Westwand mit Darstellungen einer Schlacht zwischen Tempelrittern und Muslimen, eines Pilgerschiff, Mönchen im Kloster und Apostel",,,,,,,,
365,594897,2010,No Data,Mal. Roman.,,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,003",Wanddekoration,"Westwand mit Darstellungen einer Schlacht zwischen Tempelrittern und Muslimen, eines Pilgerschiff, Mönchen im Kloster und Apostel",,,,,,,,
366,413007,1983,No Data,Mal. Roman.,1986,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,003",Wanddekoration,"Westwand mit Darstellungen einer Schlacht zwischen Tempelrittern und Muslimen, eines Pilgerschiff, Mönchen im Kloster und Apostel",,,,,,,,
367,594892,2010,No Data,Mal. Roman.,,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,003",Wanddekoration,"Westwand mit Darstellungen einer Schlacht zwischen Tempelrittern und Muslimen, eines Pilgerschiff, Mönchen im Kloster und Apostel",,,,,,,,
368,594245,2010,No Data,Mal. Roman.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,003",Wanddekoration,"Westwand mit Darstellungen einer Schlacht zwischen Tempelrittern und Muslimen, eines Pilgerschiff, Mönchen im Kloster und Apostel",,,,,,,,
369,594246,2010,No Data,Mal. Roman.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,003",Wanddekoration,"Westwand mit Darstellungen einer Schlacht zwischen Tempelrittern und Muslimen, eines Pilgerschiff, Mönchen im Kloster und Apostel",,,,,,,,
370,451254,1988,No Data,Mal. Roman.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,004",Wanddekoration,"Nordwand mit Fries, Apostel- und Heiligendarstellungen",,,,,,,,
371,451253,1988,No Data,Mal. Roman.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,004",Wanddekoration,"Nordwand mit Fries, Apostel- und Heiligendarstellungen",,,,,,,,
372,412991,2010,No Data,Mal. Got.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,004",Wanddekoration,"Nordwand mit Fries, Apostel- und Heiligendarstellungen",,,,,,,,
373,13474,1912,"Buerkel, Ludwig von",Mal. Roman.,vor 1911,Alinari,07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,004",Wanddekoration,"Nordwand mit Fries, Apostel- und Heiligendarstellungen",,,,,,,,
374,594893,2010,No Data,Mal. Roman.,,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,004",Wanddekoration,"Nordwand mit Fries, Apostel- und Heiligendarstellungen",,,,,,,,
375,451252,1988,No Data,Mal. Roman.,1986,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,004",Wanddekoration,"Nordwand mit Fries, Apostel- und Heiligendarstellungen",,,,,,,,
376,594252,2010,No Data,Mal. Roman.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,004",Wanddekoration,"Nordwand mit Fries, Apostel- und Heiligendarstellungen",,,,,,,,
377,13476,1912,"Buerkel, Ludwig von",Mal. Roman.,vor 1911,Alinari,07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,004",Wanddekoration,"Nordwand mit Fries, Apostel- und Heiligendarstellungen",,,,,,,,
378,594247,2010,No Data,Mal. Roman.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,004",Wanddekoration,"Nordwand mit Fries, Apostel- und Heiligendarstellungen",,,,,,,,
379,413009,1983,No Data,Mal. Roman.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,005",Wanddekoration,Dekoration der Chorabschlusswand,,,,,,,,
380,451255,1988,No Data,Mal. Roman.,1986,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,005",Wanddekoration,Dekoration der Chorabschlusswand,,,,,,,,
381,451259,1988,No Data,Mal. Roman.,1986,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,006",Wandbild,Nordwand des Chores mit Darstellungen von Heiligen und des letzten Abendmahles,,,,,,,,
382,451258,1988,No Data,Mal. Roman.,1986,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,006",Wandbild,Nordwand des Chores mit Darstellungen von Heiligen und des letzten Abendmahles,,,,,,,,
383,451256,1988,No Data,Mal. Roman.,1986,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,006",Wandbild,Nordwand des Chores mit Darstellungen von Heiligen und des letzten Abendmahles,,,,,,,,
384,413008,1983,No Data,Mal. Roman.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,006",Wandbild,Nordwand des Chores mit Darstellungen von Heiligen und des letzten Abendmahles,,,,,,,,
385,451257,1988,No Data,Mal. Roman.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,006",Wandbild,Nordwand des Chores mit Darstellungen von Heiligen und des letzten Abendmahles,,,,,,,,
386,13472,1912,"Buerkel, Ludwig von",Mal. Roman.,vor 1911,Alinari,07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,006",Wandbild,Nordwand des Chores mit Darstellungen von Heiligen und des letzten Abendmahles,,,,,,,,
387,413016,1983,No Data,Mal. Roman.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,007",Wanddekoration,Südwand des Chores mit Darstellung des Jüngsten Gerichts und Auferstehung der Toten,,,,,,,,
388,13673,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,70013153,,Bild,Der heilige Sebastian,,,"Reni, Guido",Wien,Sammlung Graf von Czernin,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,13154,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,"Stieglitz, Alfred",70013141,,Bild,Madonna mit Kind,,,Franciabigio,Rom,Galleria Corsini,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,13489,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1901,Anderson,70013006,,Bild,Geburt Christi,,,Parmigianino,Rom,Galleria Doria Pamphilj,,,1520/1530,,,,,,,,,,,,,,,,,,,,,,,,
391,13297,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,70013115,,Bild,Anbetung der Hirten,,,"Signorelli, Luca",London,National Gallery,,,um 1496,,,,,,,,,,,,,,,,,,,,,,,,
392,13664,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1899,Brogi,70013018,,Bild,Die heilige Franziska von Rom,,,Guercino,Genua,Santa Maria Assunta in Carignano,Genua,Santa Maria Assunta in Carignano,1656,,,,,,,,,,,,,,,,,,,,,,,,
393,13727,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1899,Brogi,70013103,,Bild,Petrus heilt einen Lahmen,,,"Piola, Domenico (1627)",Genova,Chiesa di Nostra Signora Assunta di Carignano,,,1694/1696,,,,,,,,,,,,,,,,,,,,,,,,
394,13616,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1897,Bruckmann,70013212,,Bild,Die heilige Maria Magdalena,,,"Dolci, Carlo",München,Alte Pinakothek München,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,13686,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1903,Hanfstaengl,70013200,,Bild,Der heilige Hieronymus in der Wüste,,,Guercino,Wien,Fürstliche Sammlungen Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,13706,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1903,Hanfstaengl,07503267,,Altarbild,Maria Magdalena und Engel,,,Guercino,Vatikan,"Monumenti, Musei e Gallerie Pontificie",Rom,Santa Maria Maddalena delle Convertite,1622,,,,,,,,,,,,,,,,,,,,,,,,
397,429357,1985,"Baumgart, Fritz",Mal. Bar.,,,07503267,,Altarbild,Maria Magdalena und Engel,,,Guercino,Vatikan,"Monumenti, Musei e Gallerie Pontificie",Rom,Santa Maria Maddalena delle Convertite,1622,,,,,,,,,,,,,,,,,,,,,,,,
398,13656,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1902,Bruckmann,70012999,,Bild,Diana,,verschollen,Guercino,Dresden,Gemäldegalerie Alte Meister Dresden,,,1645,,,,,,,,,,,,,,,,,,,,,,,,
399,13311,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,70013139,,Bild,Felsgrottenmadonna,,,Leonardo da Vinci,London,National Gallery,,,1491/1508,,,,,,,,,,,,,,,,,,,,,,,,
400,152923,1957,No Data,Mal. Ren.,,unbekannt,70013139,,Bild,Felsgrottenmadonna,,,Leonardo da Vinci,London,National Gallery,,,1491/1508,,,,,,,,,,,,,,,,,,,,,,,,
401,224326,1967,No Data,Mal. Ren.,,unbekannt,70013139,,Bild,Felsgrottenmadonna,,,Leonardo da Vinci,London,National Gallery,,,1491/1508,,,,,,,,,,,,,,,,,,,,,,,,
402,257822,1970,"Holst, Christian von",Mal. Ren.,,unbekannt,70013139,,Bild,Felsgrottenmadonna,,,Leonardo da Vinci,London,National Gallery,,,1491/1508,,,,,,,,,,,,,,,,,,,,,,,,
403,119597,1938,"Middeldorf, Ulrich",Mal. Ren.,,unbekannt,70013139,,Bild,Felsgrottenmadonna,,,Leonardo da Vinci,London,National Gallery,,,1491/1508,,,,,,,,,,,,,,,,,,,,,,,,
404,13363,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1899,Brogi,70013127,,Bild,Die heilige Familie mit dem Johannesknaben,,,"Cambiaso, Luca",Genua,Museo e Galleria dell'Accademia Ligustica di Belle Arti,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,439114,1986,No Data,Mal. Ren.,,unbekannt,70013127,,Bild,Die heilige Familie mit dem Johannesknaben,,,"Cambiaso, Luca",Genua,Museo e Galleria dell'Accademia Ligustica di Belle Arti,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,13536,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1894,"Tamme, Rudolph",07703459,,Bild,Abrahams Opfer,,,Andrea del Sarto,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1527/1528,,,,,,,,,,,,,,,,,,,,,,,,
407,160932,1959,No Data,Mal. Ren.,,,07703459,,Bild,Abrahams Opfer,,,Andrea del Sarto,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1527/1528,,,,,,,,,,,,,,,,,,,,,,,,
408,551382,2000,"Heikamp, Detlef",Mal. Ren.,,,07703459,,Bild,Abrahams Opfer,,,Andrea del Sarto,Dresden,Staatliche Kunstsammlungen Dresden,,,um 1527/1528,,,,,,,,,,,,,,,,,,,,,,,,
409,13163,1912,"Buerkel, Ludwig von",Mal. Ren.,1900,"Tamme, Rudolph",70004691,,Bild,Mariä Tempelgang,,,"Cima da Conegliano, Giovanni Battista",Dresden,Staatliche Kunstsammlungen Dresden,,,um 1496/1497,,,,,,,,,,,,,,,,,,,,,,,,
410,157341,1958,No Data,Mal. Ren.,,,70004691,,Bild,Mariä Tempelgang,,,"Cima da Conegliano, Giovanni Battista",Dresden,Staatliche Kunstsammlungen Dresden,,,um 1496/1497,,,,,,,,,,,,,,,,,,,,,,,,
411,188380,1963,No Data,Mal. Ren.,,,70004691,,Bild,Mariä Tempelgang,,,"Cima da Conegliano, Giovanni Battista",Dresden,Staatliche Kunstsammlungen Dresden,,,um 1496/1497,,,,,,,,,,,,,,,,,,,,,,,,
412,276542,1972,No Data,Mal. Ren.,,,70004691,,Bild,Mariä Tempelgang,,,"Cima da Conegliano, Giovanni Battista",Dresden,Staatliche Kunstsammlungen Dresden,,,um 1496/1497,,,,,,,,,,,,,,,,,,,,,,,,
413,13262,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1899,Hanfstaengl,70013061,,Bild,Maria mit Kind,,,"Ingegno, Andrea di Luigi",Berlin,"Gemäldegalerie, Staatliche Museen zu Berlin - Preußischer Kulturbesitz",,,,,,,,,,,,,,,,,,,,,,,,,,,
414,13427,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1897,Hanfstaengl,07702859,,Bild,Bildnis eines jungen Mannes,,,"Lotto, Lorenzo",Berlin,Staatliche Museen zu Berlin - Preußischer Kulturbesitz,,,1526,,,,,,,,,,,,,,,,,,,,,,,,
415,429783,1985,"Baumgart, Fritz",Mal. Ren.,,,07702859,,Bild,Bildnis eines jungen Mannes,,,"Lotto, Lorenzo",Berlin,Staatliche Museen zu Berlin - Preußischer Kulturbesitz,,,1526,,,,,,,,,,,,,,,,,,,,,,,,
416,8404/2,1909,"Ludwig, Gustav, 1905",Mal. Ren.,vor 1901,unbekannt,07702726,,Zyklus,Gemälde aus dem Palazzo dei Camerlenghi,,,Bonifazio Veronese,Venedig,Palazzo dei Camerlenghi,Venedig,Palazzo dei Camerlenghi,1529-1554,,,,,,,,,,,,,,,,,,,,,,,,
417,8379,1909,"Ludwig, Gustav, 1905",Mal. Ren.,,,07702726,,Zyklus,Gemälde aus dem Palazzo dei Camerlenghi,,,Bonifazio Veronese,Venedig,Palazzo dei Camerlenghi,Venedig,Palazzo dei Camerlenghi,1529-1554,,,,,,,,,,,,,,"07702726,T,001,T",Zyklus,Gemälde von der Cassa del Consiglio dei Dieci,,,Bonifazio Veronese,,,,,
418,8404/1,1909,"Ludwig, Gustav, 1905",Mal. Ren.,vor 1901,unbekannt,07702726,,Zyklus,Gemälde aus dem Palazzo dei Camerlenghi,,,Bonifazio Veronese,Venedig,Palazzo dei Camerlenghi,Venedig,Palazzo dei Camerlenghi,1529-1554,,,,,,,,,,,,,,"07702726,T,002,T",Zyklus?,Gemälde der zwei Räume der Governatori alle Entrate,,,Bonifazio Veronese,,,,,
419,8440,1909,"Ludwig, Gustav, 1905",Mal. Ren.,vor 1901,unbekannt,07702726,,Zyklus,Gemälde aus dem Palazzo dei Camerlenghi,,,Bonifazio Veronese,Venedig,Palazzo dei Camerlenghi,Venedig,Palazzo dei Camerlenghi,1529-1554,,,,,,,,,,,,,,"07702726,T,002,T",Zyklus?,Gemälde der zwei Räume der Governatori alle Entrate,,,Bonifazio Veronese,,,,,
420,8393,1909,"Ludwig, Gustav, 1905",Mal. Ren.,vor 1901,unbekannt,07702726,,Zyklus,Gemälde aus dem Palazzo dei Camerlenghi,,,Bonifazio Veronese,Venedig,Palazzo dei Camerlenghi,Venedig,Palazzo dei Camerlenghi,1529-1554,,,,,,,,,,,,,,"07702726,T,003,T",Zyklus?,Gemälde der Räume des Magistrato del Sale,,,Bonifazio Veronese,,,,,
421,8392,1909,"Ludwig, Gustav, 1905",Mal. Ren.,vor 1901,,07702726,,Zyklus,Gemälde aus dem Palazzo dei Camerlenghi,,,Bonifazio Veronese,Venedig,Palazzo dei Camerlenghi,Venedig,Palazzo dei Camerlenghi,1529-1554,,,,,,,,,,,,,,"07702726,T,003,T",Zyklus?,Gemälde der Räume des Magistrato del Sale,,,Bonifazio Veronese,,,,,
422,8397,1909,"Ludwig, Gustav, 1905",Mal. Ren.,,,07702726,,Zyklus,Gemälde aus dem Palazzo dei Camerlenghi,,,Bonifazio Veronese,Venedig,Palazzo dei Camerlenghi,Venedig,Palazzo dei Camerlenghi,1529-1554,,,,,,,,,,,,,,"07702726,T,006,T",Zyklus,Gemälde des Monte Nuovissimo,,,Bonifazio Veronese,,,,,
423,221814,1967,No Data,Mal. Ren.,,,07702726,,Zyklus,Gemälde aus dem Palazzo dei Camerlenghi,,,Bonifazio Veronese,Venedig,Palazzo dei Camerlenghi,Venedig,Palazzo dei Camerlenghi,1529-1554,,,,,,,,,,,,,,,Bild,"Die Heiligen Daniel, Johannes der Täufer und Nikolaus von Bari",,,,,,Vittorio Veneto,Seminario,
424,13176,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1901,Anderson,70013085,,Bild,Der heilige Jakob,,,"Crivelli, Carlo",Rom,Musei Vaticani,,,1477,,,,,,,,,,,,,,,,,,,,,,,,
425,13731,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1887,"Braun, Adolphe",70013104,,Bild,Der heilige Sebastian,,,"Reni, Guido",Paris,Musée du Louvre,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,13469,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1896,Alinari,70013007,,Bild,Die Anbetung der Hirten,,,"Salviati, Francesco",Florenz,Galleria degli Uffizi,,,1549/1554,,,,,,,,,,,,,,,,,,,,,,,,
427,136095,1942,No Data,Mal. Ren.,vor 1903,Brogi,70013007,,Bild,Die Anbetung der Hirten,,,"Salviati, Francesco",Florenz,Galleria degli Uffizi,,,1549/1554,,,,,,,,,,,,,,,,,,,,,,,,
428,13184,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1897,Bruckmann,70013213,,Bild,Bildnis des Franziskus Braccius,tridentinisch,,,München,Alte Pinakothek München,,,um 1490,,,,,,,,,,,,,,,,,,,,,,,,
429,13478,1912,"Buerkel, Ludwig von",Mal. Ren.,1899,"Tamme, Rudolph",07702810,,Bild,Ruhende Venus,,,"Palma, Jacopo (1480)",Dresden,Staatliche Kunstsammlungen Dresden,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,157350,1958,No Data,Mal. Ren.,,,07702810,,Bild,Ruhende Venus,,,"Palma, Jacopo (1480)",Dresden,Staatliche Kunstsammlungen Dresden,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,13690,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1878,Brogi,70013019,,Bild,Madonna mit Kind,,,Guercino,Turin,Galleria Sabauda,,,1651,,,,,,,,,,,,,,,,,,,,,,,,
432,13748,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1897,Bruckmann,70013201,,Bild,Landschaft mit Reitern,,,"Rosa, Salvator",München,Alte Pinakothek München,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,13411,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1897,Bruckmann,70013128,,Bild,Musikalische Unterhaltung,,,"Florigerio, Sebastiano",München,Alte Pinakothek München,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,434446,1986,"Heinemann, Fritz",Mal. Ren.,,"Heinemann, Fritz",70013128,,Bild,Musikalische Unterhaltung,,,"Florigerio, Sebastiano",München,Alte Pinakothek München,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,307361,1975,"Scherliess, Volker",Mal. Ren.,,unbekannt,70013128,,Bild,Musikalische Unterhaltung,,,"Florigerio, Sebastiano",München,Alte Pinakothek München,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,13266,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,"Mannelli, Anchise",70013116,,Bild,Justitia,,,"Pollaiuolo, Antonio di Jacopo d'Antonio del",Florenz,Galleria degli Uffizi,,,1469/1470,,,,,,,,,,,,,,,,,,,,,,,,
437,416603,1984,Vannini Parenti,Mal. Ren.,vor 1896,Alinari,70013116,,Bild,Justitia,,,"Pollaiuolo, Antonio di Jacopo d'Antonio del",Florenz,Galleria degli Uffizi,,,1469/1470,,,,,,,,,,,,,,,,,,,,,,,,
438,206621/1,1965,"Feltrinelli, ?",Mal. Ren.,,unbekannt,70013116,,Bild,Justitia,,,"Pollaiuolo, Antonio di Jacopo d'Antonio del",Florenz,Galleria degli Uffizi,,,1469/1470,,,,,,,,,,,,,,,,,,,,,,,,
439,13141,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,07703325,,Bild,Madonna,,,"Botticelli, Sandro",Mailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,417442,1984,Vannini Parenti,Mal. Ren.,um 1900,,07703325,,Bild,Madonna,,,"Botticelli, Sandro",Mailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,13225,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1901,"Braun, Adolphe",70013086,,Bild,Madonna della Vittoria,,,"Mantegna, Andrea",Paris,Musée du Louvre,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,13399,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1894,"Tamme, Rudolph",70013050,,Bild,Die Madonna des heiligen Georg,,,Correggio,Dresden,Gemäldegalerie Alte Meister Dresden,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,115208,1937,No Data,Mal. Ren.,,unbekannt,70013050,,Bild,Die Madonna des heiligen Georg,,,Correggio,Dresden,Gemäldegalerie Alte Meister Dresden,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,115209,1937,No Data,Mal. Ren.,,unbekannt,70013050,,Bild,Die Madonna des heiligen Georg,,,Correggio,Dresden,Gemäldegalerie Alte Meister Dresden,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,115210,1937,No Data,Mal. Ren.,,unbekannt,70013050,,Bild,Die Madonna des heiligen Georg,,,Correggio,Dresden,Gemäldegalerie Alte Meister Dresden,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,115211,1937,No Data,Mal. Ren.,,unbekannt,70013050,,Bild,Die Madonna des heiligen Georg,,,Correggio,Dresden,Gemäldegalerie Alte Meister Dresden,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,30306,1926,"Ergas, Rudolf",Mal. Ren.,vor 1906,Alinari,70013050,,Bild,Die Madonna des heiligen Georg,,,Correggio,Dresden,Gemäldegalerie Alte Meister Dresden,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,13168,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1894,"Tamme, Rudolph",70013062,,Bild,Die Verkündigung,,,"Cossa, Francesco del",Dresden,Gemäldegalerie Alte Meister Dresden,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,157343,1912,No Data,Mal. Ren.,,unbekannt,70013062,,Bild,Die Verkündigung,,,"Cossa, Francesco del",Dresden,Gemäldegalerie Alte Meister Dresden,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,417422,1984,Vannini Parenti,Mal. Ren.,,Alinari,70013062,,Bild,Die Verkündigung,,,"Cossa, Francesco del",Dresden,Gemäldegalerie Alte Meister Dresden,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,181856,1962,No Data,Mal. Ren.,,unbekannt,70013062,,Bild,Die Verkündigung,,,"Cossa, Francesco del",Dresden,Gemäldegalerie Alte Meister Dresden,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,13322,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,unbekannt,70013214,,Bild,Madonna mit Kind und Engeln,florentinisch,,,,unbekannt,,,1476/1500,,,,,,,,,,,,,,,,,,,,,,,,
453,13747,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1897,Bruckmann,70013202,,Bild,Küstenlandschaft mit Schloss,,,"Rosa, Salvator",München,Alte Pinakothek München,,,,,,,,,,,,,,,,,,,,,,,,,,,
